user_id,acquisition_date,cancellation_month,gender,marital_status,age,income_segment,country,channel,campaign_id,device_type,plan_type
4123,2024-08-01,,Female,Single,34,Medium,Belgium,Referral,Referral_B,Web,Basic
4124,2024-06-01,2024-12-01,Female,Single,26,Medium,Czech Republic,Paid Ads,Paid Ads_C,iOS,Standard
4125,2024-04-01,2024-10-01,Female,Single,42,High,Portugal,Organic,Organic_C,Web,Standard
4126,2024-03-01,2024-07-01,Male,Single,51,Premium,Switzerland,Paid Ads,Paid Ads_A,Android,Premium
4127,2024-02-01,,Male,Married,26,Medium,Poland,Organic,Organic_B,Web,Standard
4128,2024-03-01,2024-07-01,Male,Single,21,Low,Sweden,Organic,Organic_C,Android,Standard
4129,2024-08-01,2025-04-01,Male,Married,35,Medium,Switzerland,Referral,Referral_B,Android,Standard
4130,2024-03-01,2024-04-01,Female,Single,34,Medium,Czech Republic,Paid Ads,Paid Ads_B,Android,Standard
4131,2024-07-01,2025-03-01,Male,Married,46,High,Germany,Referral,Referral_C,iOS,Premium
4132,2024-01-01,2024-10-01,Female,Married,22,Low,Germany,Paid Ads,Paid Ads_B,Android,Standard
4133,2024-08-01,2025-03-01,Male,Married,29,Medium,Spain,Organic,Organic_B,Android,Basic
4134,2024-08-01,2025-05-01,Male,Single,18,,Sweden,Paid Ads,Paid Ads_B,Web,Basic
4135,2024-07-01,2025-02-01,Male,Single,48,High,Portugal,Organic,Organic_C,iOS,Premium
4136,2024-05-01,2024-12-01,Female,Single,37,High,Sweden,Paid Ads,Paid Ads_B,Web,Standard
4137,2024-04-01,2024-10-01,Male,Single,30,Medium,Netherlands,Paid Ads,Paid Ads_C,Android,Basic
4138,2024-02-01,2024-11-01,Female,Married,21,Low,Poland,Paid Ads,Paid Ads_B,Android,Basic
4139,2024-07-01,2025-01-01,Female,Married,22,Low,Switzerland,Organic,Organic_B,iOS,Basic
4140,2024-04-01,2024-05-01,Male,Single,39,High,Switzerland,Paid Ads,Paid Ads_C,Android,Premium
4141,2024-06-01,,Female,Single,23,Low,France,Paid Ads,Paid Ads_C,Android,Standard
4142,2024-04-01,2024-08-01,Male,Single,36,High,Poland,Paid Ads,Paid Ads_B,Android,Standard
4143,2024-06-01,,Female,Married,55,Premium,Czech Republic,Organic,Organic_B,iOS,Standard
4144,2024-07-01,,Male,Married,31,Medium,Poland,Paid Ads,Paid Ads_A,Android,Basic
4145,2024-08-01,2025-01-01,Female,Single,25,Low,France,Referral,Referral_B,iOS,Standard
4146,2024-08-01,2025-06-01,Female,Single,38,High,Sweden,Organic,Organic_C,Android,Standard
4147,2024-05-01,2024-11-01,Male,Married,22,Low,Switzerland,Referral,Referral_B,Android,Standard
4148,2024-07-01,,Male,Married,52,Premium,Poland,Organic,Organic_A,Android,Premium
4149,2024-06-01,2024-12-01,Male,Single,49,High,Poland,Referral,Referral_B,Android,Standard
4150,2024-04-01,2024-06-01,Male,Married,33,Medium,Czech Republic,Referral,Referral_A,Android,Basic
4151,2024-04-01,2025-01-01,Female,Married,26,Medium,Germany,Paid Ads,Paid Ads_C,Web,Standard
4152,2024-06-01,2025-01-01,Female,Single,30,Medium,Germany,Organic,Organic_C,Web,Standard
4153,2024-03-01,,Female,Single,32,Medium,Portugal,Organic,Organic_B,iOS,Basic
4154,2024-05-01,,Female,Single,38,High,Germany,Organic,Organic_A,Android,Standard
4155,2024-01-01,,Male,Single,45,High,Sweden,Referral,Referral_C,Android,Premium
4156,2024-08-01,2025-04-01,Female,Single,24,Low,Switzerland,Organic,Organic_B,iOS,Basic
4157,2024-02-01,2024-11-01,Male,Single,45,High,France,Paid Ads,Paid Ads_C,Android,Premium
4158,2024-04-01,2024-09-01,Female,Single,41,High,Sweden,Paid Ads,Paid Ads_B,iOS,Standard
4159,2024-02-01,,Male,Single,29,Medium,Czech Republic,Paid Ads,Paid Ads_A,Web,Standard
4160,2024-01-01,2024-11-01,Male,Single,24,Low,Netherlands,Referral,Referral_B,Android,Basic
4161,2024-07-01,,Male,Single,36,High,Poland,Paid Ads,Paid Ads_C,iOS,Standard
4162,2024-02-01,2024-08-01,Male,Married,24,Low,Netherlands,Paid Ads,Paid Ads_B,Web,Standard
4163,2024-01-01,,Male,Married,45,High,Spain,Paid Ads,Paid Ads_C,Android,Premium
4164,2024-08-01,,Female,Single,23,Low,Czech Republic,Referral,Referral_A,iOS,Basic
4165,2024-06-01,,Male,Single,40,High,Portugal,Organic,Organic_C,iOS,Premium
4166,2024-03-01,2024-07-01,Female,Married,34,Medium,Italy,Organic,Organic_C,Web,Standard
4167,2024-08-01,,Female,Single,29,Medium,Portugal,Referral,Referral_A,Web,Standard
4168,2024-04-01,,Male,Married,33,Medium,Spain,Organic,Organic_A,iOS,Standard
4169,2024-01-01,,Female,Single,45,High,Austria,Organic,Organic_B,iOS,Premium
4170,2024-02-01,2024-11-01,Female,Married,23,Low,Sweden,Paid Ads,Paid Ads_A,Android,Basic
4171,2024-04-01,2024-08-01,Female,Single,30,Medium,Portugal,Referral,Referral_C,iOS,Standard
4172,2024-03-01,2024-07-01,Male,Married,27,Medium,Sweden,Organic,Organic_B,Android,Standard
4173,2024-06-01,2024-12-01,Male,Married,34,Medium,Germany,Organic,Organic_A,Android,Basic
4174,2024-07-01,2025-01-01,Male,Married,28,Medium,Poland,Paid Ads,Paid Ads_C,iOS,Standard
4175,2024-04-01,2024-10-01,Male,Married,18,,Netherlands,Paid Ads,Paid Ads_A,iOS,Basic
4176,2024-07-01,2025-04-01,Female,Single,24,Low,Austria,Organic,Organic_C,Android,Basic
4177,2024-01-01,,Female,Single,51,Premium,Switzerland,Referral,Referral_A,Android,Standard
4178,2024-03-01,2024-04-01,Female,Single,37,High,Switzerland,Paid Ads,Paid Ads_B,Android,Standard
4179,2024-02-01,2024-07-01,Female,Single,37,High,Netherlands,Paid Ads,Paid Ads_B,Android,Standard
4180,2024-03-01,2024-04-01,Female,Single,32,Medium,Germany,Organic,Organic_B,Android,Basic
4181,2024-03-01,2024-08-01,Female,Married,34,Medium,Germany,Referral,Referral_C,Android,Basic
4182,2024-05-01,2024-09-01,Male,Married,30,Medium,Czech Republic,Organic,Organic_B,iOS,Basic
4183,2024-03-01,2024-08-01,Female,Single,40,High,Belgium,Paid Ads,Paid Ads_B,Android,Standard
4184,2024-03-01,2024-07-01,Female,Single,36,High,Italy,Organic,Organic_B,Android,Premium
4185,2024-08-01,2025-06-01,Female,Single,23,Low,Belgium,Paid Ads,Paid Ads_C,Web,Standard
4186,2024-04-01,,Male,Married,37,High,Poland,Paid Ads,Paid Ads_B,iOS,Standard
4187,2024-02-01,2024-08-01,Female,Single,18,,Germany,Organic,Organic_B,Android,Standard
4188,2024-08-01,2025-03-01,Female,Married,39,High,Portugal,Organic,Organic_A,Android,Standard
4189,2024-08-01,2025-06-01,Male,Married,20,Low,Sweden,Organic,Organic_C,iOS,Standard
4190,2024-04-01,2024-09-01,Female,Married,34,Medium,Austria,Referral,Referral_B,Android,Standard
4191,2024-04-01,2024-05-01,Male,Single,23,Low,Netherlands,Paid Ads,Paid Ads_B,iOS,Standard
4192,2024-01-01,2025-02-01,Male,Single,35,Medium,France,Paid Ads,Paid Ads_B,Android,Basic
4193,2024-04-01,,Female,Married,40,High,Austria,Paid Ads,Paid Ads_A,Android,Standard
4194,2024-05-01,,Female,Married,50,High,France,Organic,Organic_A,Web,Standard
4195,2024-05-01,,Male,Married,19,Low,Netherlands,Paid Ads,Paid Ads_A,Android,Standard
4196,2024-08-01,2025-03-01,Female,Single,44,High,Switzerland,Paid Ads,Paid Ads_B,Android,Standard
4197,2024-07-01,2024-11-01,Female,Married,36,High,Spain,Organic,Organic_C,iOS,Premium
4198,2024-01-01,2024-09-01,Male,Single,30,Medium,Netherlands,Organic,Organic_C,Web,Standard
4199,2024-07-01,2025-04-01,Male,Married,42,High,Spain,Referral,Referral_A,Android,Standard
4200,2024-07-01,2025-02-01,Female,Married,32,Medium,Portugal,Organic,Organic_B,Android,Basic
4201,2024-08-01,,Male,Married,42,High,Italy,Paid Ads,Paid Ads_C,Web,Standard
4202,2024-06-01,,Female,Married,25,Low,Czech Republic,Paid Ads,Paid Ads_B,iOS,Standard
4203,2024-08-01,2025-05-01,Female,Single,28,Medium,Portugal,Paid Ads,Paid Ads_A,Web,Standard
4204,2024-02-01,2024-08-01,Female,Married,44,High,Sweden,Paid Ads,Paid Ads_A,iOS,Standard
4205,2024-02-01,2024-12-01,Female,Married,49,High,Poland,Organic,Organic_B,Android,Premium
4206,2024-04-01,,Male,Single,34,Medium,Germany,Organic,Organic_C,Android,Basic
4207,2024-04-01,,Female,Married,18,,Sweden,Paid Ads,Paid Ads_C,Android,Standard
4208,2024-06-01,2024-10-01,Male,Single,33,Medium,Italy,Organic,Organic_A,iOS,Standard
4209,2024-04-01,2024-05-01,Female,Married,35,Medium,Spain,Paid Ads,Paid Ads_B,Android,Basic
4210,2024-02-01,2024-10-01,Female,Single,32,Medium,Austria,Paid Ads,Paid Ads_A,iOS,Standard
4211,2024-07-01,,Male,Married,38,High,Italy,Paid Ads,Paid Ads_C,Android,Standard
4212,2024-08-01,2025-03-01,Female,Single,30,Medium,Poland,Organic,Organic_B,Android,Standard
4213,2024-03-01,2024-06-01,Male,Single,43,High,Czech Republic,Referral,Referral_B,Android,Premium
4214,2024-05-01,2024-07-01,Male,Single,23,Low,Sweden,Referral,Referral_A,Android,Standard
4215,2024-03-01,2024-05-01,Female,Single,47,High,Netherlands,Organic,Organic_B,iOS,Premium
4216,2024-03-01,2024-05-01,Female,Married,50,High,Italy,Organic,Organic_B,iOS,Standard
4217,2024-02-01,2025-01-01,Female,Single,25,Low,Sweden,Organic,Organic_B,Android,Basic
4218,2024-03-01,2024-07-01,Female,Married,25,Low,Poland,Organic,Organic_B,Android,Standard
4219,2024-08-01,,Male,Married,39,High,Netherlands,Paid Ads,Paid Ads_A,Android,Premium
4220,2024-06-01,,Female,Married,23,Low,Portugal,Paid Ads,Paid Ads_B,iOS,Basic
4221,2024-01-01,,Female,Married,30,Medium,Italy,Organic,Organic_C,iOS,Basic
4222,2024-04-01,2024-08-01,Female,Single,46,High,Sweden,Paid Ads,Paid Ads_A,Android,Premium
4223,2024-01-01,2025-02-01,Female,Single,42,High,Spain,Referral,Referral_B,Android,Standard
4224,2024-07-01,2025-02-01,Female,Single,54,Premium,Austria,Paid Ads,Paid Ads_A,iOS,Standard
4225,2024-08-01,2025-05-01,Male,Single,36,High,Poland,Organic,Organic_C,iOS,Standard
4226,2024-08-01,2025-06-01,Female,Married,28,Medium,Germany,Organic,Organic_B,iOS,Basic
4227,2024-05-01,2025-02-01,Male,Single,35,Medium,Austria,Paid Ads,Paid Ads_B,Android,Basic
4228,2024-08-01,,Female,Married,33,Medium,Sweden,Paid Ads,Paid Ads_A,iOS,Standard
4229,2024-04-01,2024-10-01,Female,Single,33,Medium,Poland,Paid Ads,Paid Ads_A,Android,Standard
4230,2024-08-01,2025-05-01,Female,Married,34,Medium,Italy,Organic,Organic_A,Android,Basic
4231,2024-03-01,2024-05-01,Male,Single,25,Low,Austria,Paid Ads,Paid Ads_A,Android,Standard
4232,2024-05-01,2024-12-01,Female,Single,37,High,Czech Republic,Paid Ads,Paid Ads_A,Web,Standard
4233,2024-04-01,,Male,Married,20,Low,Belgium,Paid Ads,Paid Ads_B,iOS,Basic
4234,2024-06-01,2024-09-01,Male,Single,27,Medium,Czech Republic,Paid Ads,Paid Ads_A,Android,Basic
4235,2024-06-01,2024-10-01,Female,Married,33,Medium,Portugal,Referral,Referral_A,Web,Basic
4236,2024-06-01,2024-12-01,Male,Single,18,,Sweden,Referral,Referral_A,iOS,Standard
4237,2024-06-01,2024-11-01,Female,Single,42,High,Italy,Paid Ads,Paid Ads_C,Android,Premium
4238,2024-03-01,2024-09-01,Female,Married,18,,Netherlands,Referral,Referral_B,Web,Standard
4239,2024-08-01,,Male,Single,41,High,Czech Republic,Organic,Organic_A,Android,Premium
4240,2024-01-01,2025-04-01,Female,Married,22,Low,Spain,Organic,Organic_B,Android,Standard
4241,2024-04-01,2024-08-01,Female,Single,30,Medium,Italy,Organic,Organic_B,iOS,Standard
4242,2024-03-01,,Male,Married,40,High,Spain,Organic,Organic_A,iOS,Premium
4243,2024-06-01,2025-02-01,Male,Single,56,Premium,France,Paid Ads,Paid Ads_C,Android,Standard
4244,2024-07-01,2024-11-01,Male,Single,36,High,Poland,Organic,Organic_C,iOS,Premium
4245,2024-08-01,2025-08-01,Male,Single,18,,Sweden,Paid Ads,Paid Ads_B,iOS,Standard
4246,2024-01-01,2024-08-01,Male,Single,44,High,Poland,Paid Ads,Paid Ads_A,Web,Premium
4247,2024-07-01,,Male,Single,32,Medium,France,Paid Ads,Paid Ads_B,Android,Basic
4248,2024-05-01,2024-12-01,Female,Married,35,Medium,Belgium,Organic,Organic_B,iOS,Basic
4249,2024-07-01,,Male,Married,40,High,Sweden,Paid Ads,Paid Ads_A,Android,Premium
4250,2024-05-01,2024-09-01,Male,Single,18,,Portugal,Paid Ads,Paid Ads_C,Android,Standard
4251,2024-05-01,2024-08-01,Female,Single,35,Medium,Czech Republic,Organic,Organic_B,Android,Standard
4252,2024-06-01,,Female,Single,30,Medium,Spain,Referral,Referral_B,Android,Standard
4253,2024-05-01,2024-10-01,Male,Single,47,High,Italy,Paid Ads,Paid Ads_B,Android,Premium
4254,2024-02-01,2024-09-01,Male,Single,42,High,Sweden,Organic,Organic_B,Android,Premium
4255,2024-04-01,2024-07-01,Female,Single,18,,Switzerland,Organic,Organic_B,Android,Standard
4256,2024-04-01,2024-10-01,Male,Married,47,High,France,Organic,Organic_A,Android,Premium
4257,2024-06-01,2025-02-01,Male,Married,39,High,Belgium,Referral,Referral_C,Android,Premium
4258,2024-02-01,,Female,Single,19,Low,Switzerland,Organic,Organic_A,iOS,Standard
4259,2024-07-01,2025-02-01,Male,Single,35,Medium,Sweden,Paid Ads,Paid Ads_A,Android,Basic
4260,2024-03-01,2024-04-01,Female,Married,45,High,Poland,Organic,Organic_A,Android,Standard
4261,2024-07-01,,Male,Single,22,Low,Belgium,Paid Ads,Paid Ads_C,Android,Basic
4262,2024-08-01,,Female,Married,48,High,Czech Republic,Organic,Organic_A,iOS,Standard
4263,2024-03-01,2024-08-01,Female,Married,19,Low,Austria,Paid Ads,Paid Ads_C,iOS,Standard
4264,2024-05-01,2024-09-01,Female,Single,27,Medium,Sweden,Organic,Organic_B,Android,Basic
4265,2024-01-01,,Male,Single,25,Low,Poland,Paid Ads,Paid Ads_B,Web,Basic
4266,2024-03-01,2024-04-01,Female,Married,48,High,Spain,Organic,Organic_A,iOS,Premium
4267,2024-01-01,2025-03-01,Male,Married,30,Medium,Italy,Referral,Referral_B,Android,Standard
4268,2024-04-01,,Female,Single,23,Low,Netherlands,Paid Ads,Paid Ads_B,iOS,Basic
4269,2024-01-01,2024-11-01,Female,Married,39,High,Spain,Referral,Referral_B,Web,Premium
4270,2024-04-01,2024-10-01,Female,Single,41,High,Portugal,Organic,Organic_A,iOS,Premium
4271,2024-02-01,2024-12-01,Male,Single,41,High,Spain,Organic,Organic_A,Web,Premium
4272,2024-02-01,,Male,Married,32,Medium,Belgium,Paid Ads,Paid Ads_C,Android,Basic
4273,2024-06-01,2024-09-01,Female,Married,37,High,Switzerland,Referral,Referral_B,Web,Premium
4274,2024-06-01,,Male,Married,28,Medium,Poland,Organic,Organic_A,Android,Standard
4275,2024-05-01,2025-01-01,Male,Married,51,Premium,Germany,Organic,Organic_B,iOS,Premium
4276,2024-03-01,2024-05-01,Male,Single,46,High,Poland,Paid Ads,Paid Ads_A,Android,Standard
4277,2024-05-01,2024-12-01,Female,Single,45,High,Netherlands,Paid Ads,Paid Ads_C,Android,Standard
4278,2024-04-01,2024-05-01,Male,Single,42,High,Germany,Paid Ads,Paid Ads_C,Web,Premium
4279,2024-05-01,,Female,Single,40,High,Italy,Paid Ads,Paid Ads_A,Android,Standard
4280,2024-01-01,,Female,Married,22,Low,Netherlands,Paid Ads,Paid Ads_B,Web,Standard
4281,2024-04-01,2024-10-01,Female,Single,41,High,Belgium,Paid Ads,Paid Ads_C,Android,Standard
4282,2024-06-01,2024-12-01,Male,Married,36,High,Belgium,Referral,Referral_A,iOS,Premium
4283,2024-02-01,2024-10-01,Female,Married,47,High,Belgium,Referral,Referral_C,Android,Premium
4284,2024-06-01,2024-11-01,Male,Single,43,High,Austria,Organic,Organic_A,iOS,Standard
4285,2024-03-01,,Male,Single,40,High,France,Paid Ads,Paid Ads_C,iOS,Premium
4286,2024-04-01,,Female,Married,18,,Italy,Organic,Organic_A,iOS,Basic
4287,2024-04-01,,Female,Married,34,Medium,Belgium,Referral,Referral_C,Android,Standard
4288,2024-01-01,,Female,Married,29,Medium,Netherlands,Paid Ads,Paid Ads_C,Android,Basic
4289,2024-03-01,2024-10-01,Male,Single,37,High,Germany,Referral,Referral_A,Android,Premium
4290,2024-02-01,2024-11-01,Male,Single,30,Medium,Switzerland,Organic,Organic_C,iOS,Basic
4291,2024-07-01,2025-07-01,Female,Single,32,Medium,Belgium,Organic,Organic_A,iOS,Basic
4292,2024-04-01,2024-07-01,Female,Single,39,High,France,Referral,Referral_C,Android,Premium
4293,2024-04-01,2024-10-01,Male,Married,30,Medium,Spain,Referral,Referral_C,Android,Standard
4294,2024-01-01,,Male,Married,36,High,Belgium,Paid Ads,Paid Ads_A,Android,Standard
4295,2024-05-01,2024-08-01,Female,Single,19,Low,Spain,Organic,Organic_C,iOS,Basic
4296,2024-08-01,,Male,Single,26,Medium,Netherlands,Organic,Organic_C,Android,Standard
4297,2024-02-01,2024-10-01,Male,Single,41,High,Portugal,Paid Ads,Paid Ads_A,Android,Standard
4298,2024-06-01,,Male,Married,22,Low,Austria,Paid Ads,Paid Ads_B,Android,Standard
4299,2024-03-01,2024-10-01,Male,Single,47,High,Poland,Referral,Referral_A,iOS,Standard
4300,2024-04-01,2024-07-01,Male,Married,44,High,Italy,Organic,Organic_B,iOS,Premium
4301,2024-04-01,2024-05-01,Male,Single,32,Medium,Netherlands,Organic,Organic_C,Android,Standard
4302,2024-06-01,2024-12-01,Female,Married,64,Premium,Spain,Paid Ads,Paid Ads_B,Android,Standard
4303,2024-02-01,,Male,Single,47,High,Austria,Organic,Organic_B,Android,Premium
4304,2024-08-01,,Female,Single,25,Low,France,Paid Ads,Paid Ads_A,Android,Standard
4305,2024-05-01,,Female,Married,42,High,Switzerland,Paid Ads,Paid Ads_B,iOS,Standard
4306,2024-04-01,2024-05-01,Male,Single,35,Medium,Poland,Paid Ads,Paid Ads_B,Android,Basic
4307,2024-08-01,2025-09-01,Female,Single,27,Medium,Austria,Organic,Organic_C,Android,Basic
4308,2024-02-01,,Female,Single,24,Low,Switzerland,Referral,Referral_A,iOS,Standard
4309,2024-06-01,2025-03-01,Female,Single,44,High,Belgium,Paid Ads,Paid Ads_A,Web,Premium
4310,2024-01-01,2024-09-01,Male,Single,29,Medium,Poland,Organic,Organic_B,Android,Standard
4311,2024-05-01,2024-11-01,Female,Married,33,Medium,Sweden,Organic,Organic_C,Android,Basic
4312,2024-03-01,2024-08-01,Male,Married,25,Low,France,Referral,Referral_A,Android,Standard
4313,2024-04-01,2024-10-01,Female,Single,27,Medium,Spain,Paid Ads,Paid Ads_C,Android,Standard
4314,2024-02-01,2025-01-01,Female,Single,33,Medium,Netherlands,Paid Ads,Paid Ads_B,iOS,Basic
4315,2024-01-01,2024-09-01,Female,Single,38,High,Belgium,Referral,Referral_B,iOS,Standard
4316,2024-03-01,2024-06-01,Female,Single,18,,Portugal,Paid Ads,Paid Ads_A,Android,Basic
4317,2024-07-01,,Male,Single,35,Medium,Sweden,Organic,Organic_B,Android,Basic
4318,2024-02-01,,Female,Married,27,Medium,Spain,Organic,Organic_C,Android,Basic
4319,2024-02-01,2024-06-01,Female,Single,49,High,Austria,Referral,Referral_C,Android,Standard
4320,2024-03-01,2024-07-01,Male,Single,64,Premium,Belgium,Paid Ads,Paid Ads_B,iOS,Premium
4321,2024-01-01,,Male,Married,31,Medium,France,Paid Ads,Paid Ads_B,Android,Standard
4322,2024-07-01,,Male,Married,18,,Austria,Referral,Referral_C,iOS,Basic
4323,2024-08-01,2025-05-01,Female,Married,36,High,Belgium,Organic,Organic_B,Android,Standard
4324,2024-08-01,2025-01-01,Male,Married,32,Medium,Poland,Paid Ads,Paid Ads_B,iOS,Basic
4325,2024-06-01,2025-02-01,Male,Married,54,Premium,Italy,Paid Ads,Paid Ads_B,iOS,Standard
4326,2024-01-01,2024-11-01,Male,Single,51,Premium,Austria,Paid Ads,Paid Ads_C,Android,Premium
4327,2024-05-01,2024-10-01,Male,Single,43,High,Belgium,Paid Ads,Paid Ads_B,Android,Standard
4328,2024-04-01,2024-12-01,Male,Single,29,Medium,Italy,Organic,Organic_C,iOS,Standard
4329,2024-03-01,2024-04-01,Male,Married,41,High,Poland,Referral,Referral_A,Android,Standard
4330,2024-06-01,2024-10-01,Female,Married,37,High,Italy,Referral,Referral_B,Web,Standard
4331,2024-07-01,2025-05-01,Male,Single,37,High,Italy,Paid Ads,Paid Ads_B,Android,Premium
4332,2024-03-01,,Female,Married,19,Low,Czech Republic,Paid Ads,Paid Ads_B,iOS,Standard
4333,2024-03-01,2024-05-01,Male,Married,45,High,Belgium,Organic,Organic_A,Android,Premium
4334,2024-01-01,2024-11-01,Male,Married,36,High,Austria,Paid Ads,Paid Ads_B,Android,Standard
4335,2024-04-01,,Male,Married,33,Medium,Poland,Paid Ads,Paid Ads_C,Android,Basic
4336,2024-05-01,2024-11-01,Female,Married,28,Medium,Czech Republic,Paid Ads,Paid Ads_B,Android,Standard
4337,2024-08-01,,Male,Single,27,Medium,Portugal,Paid Ads,Paid Ads_C,iOS,Basic
4338,2024-02-01,2024-10-01,Male,Single,38,High,Spain,Organic,Organic_C,iOS,Premium
4339,2024-02-01,,Male,Single,18,,Spain,Organic,Organic_C,Web,Basic
4340,2024-03-01,2024-06-01,Male,Single,42,High,Italy,Organic,Organic_C,Android,Premium
4341,2024-08-01,2025-05-01,Female,Single,24,Low,Sweden,Paid Ads,Paid Ads_C,iOS,Standard
4342,2024-08-01,,Female,Married,18,,Switzerland,Organic,Organic_B,Android,Basic
4343,2024-04-01,2024-05-01,Female,Married,53,Premium,Czech Republic,Organic,Organic_B,Android,Premium
4344,2024-07-01,,Female,Married,26,Medium,Germany,Organic,Organic_B,Android,Standard
4345,2024-07-01,2024-12-01,Female,Single,27,Medium,Italy,Organic,Organic_C,Android,Basic
4346,2024-06-01,,Male,Single,46,High,France,Organic,Organic_A,iOS,Premium
4347,2024-01-01,2025-01-01,Male,Single,53,Premium,Czech Republic,Referral,Referral_B,iOS,Premium
4348,2024-04-01,2024-12-01,Male,Single,19,Low,Portugal,Paid Ads,Paid Ads_B,Android,Basic
4349,2024-04-01,2024-10-01,Female,Single,25,Low,Portugal,Organic,Organic_B,Android,Standard
4350,2024-01-01,2024-12-01,Male,Single,26,Medium,Czech Republic,Paid Ads,Paid Ads_C,Android,Basic
4351,2024-08-01,2025-06-01,Female,Single,44,High,Belgium,Paid Ads,Paid Ads_B,iOS,Premium
4352,2024-07-01,,Male,Married,51,Premium,Netherlands,Referral,Referral_C,Android,Standard
4353,2024-07-01,2025-03-01,Female,Single,24,Low,Germany,Organic,Organic_B,iOS,Standard
4354,2024-08-01,,Male,Married,49,High,Italy,Organic,Organic_B,Web,Standard
4355,2024-07-01,2025-04-01,Male,Single,27,Medium,Portugal,Paid Ads,Paid Ads_C,Android,Standard
4356,2024-03-01,2024-08-01,Male,Married,38,High,Spain,Referral,Referral_C,iOS,Premium
4357,2024-04-01,2024-07-01,Male,Single,22,Low,Switzerland,Organic,Organic_B,Web,Standard
4358,2024-02-01,,Female,Single,33,Medium,Portugal,Organic,Organic_C,Android,Basic
